year,month,date,carrier,carrier_name,type,n_flights
2011,3,2011-03,F9,Frontier Airlines Inc.,On Time,103
2011,3,2011-03,F9,Frontier Airlines Inc.,Delayed,41
2011,3,2011-03,HA,Hawaiian Airlines Inc.,On Time,24
2011,3,2011-03,HA,Hawaiian Airlines Inc.,Delayed,7
2011,3,2011-03,MQ,American Eagle Airlines Inc.,On Time,319
2011,3,2011-03,MQ,American Eagle Airlines Inc.,Delayed,45
2011,3,2011-03,OO,SkyWest Airlines Inc.,On Time,552
2011,3,2011-03,OO,SkyWest Airlines Inc.,Delayed,159
2011,3,2011-03,UA,United Air Lines Inc.,On Time,429
2011,3,2011-03,UA,United Air Lines Inc.,Delayed,93
2011,3,2011-03,US,US Airways Inc.,On Time,238
2011,3,2011-03,US,US Airways Inc.,Delayed,54
2011,3,2011-03,WN,Southwest Airlines Co.,On Time,2118
2011,3,2011-03,WN,Southwest Airlines Co.,Delayed,686
2011,3,2011-03,YV,Mesa Airlines Inc.,On Time,4
2011,3,2011-03,YV,Mesa Airlines Inc.,Delayed,1
2011,4,2011-04,AA,American Airlines Inc.,On Time,254
2011,4,2011-04,AA,American Airlines Inc.,Delayed,166
2011,4,2011-04,AS,Alaska Airlines Inc.,On Time,305
2011,4,2011-04,AS,Alaska Airlines Inc.,Delayed,36
2011,4,2011-04,B6,JetBlue Airways,On Time,50
2011,4,2011-04,B6,JetBlue Airways,Delayed,31
2011,4,2011-04,CO,Continental Air Lines Inc.,On Time,177
2011,4,2011-04,CO,Continental Air Lines Inc.,Delayed,94
2011,4,2011-04,DL,Delta Air Lines Inc.,On Time,358
2011,4,2011-04,DL,Delta Air Lines Inc.,Delayed,143
2011,4,2011-04,F9,Frontier Airlines Inc.,On Time,96
2011,4,2011-04,F9,Frontier Airlines Inc.,Delayed,24
2011,4,2011-04,HA,Hawaiian Airlines Inc.,On Time,23
2011,4,2011-04,HA,Hawaiian Airlines Inc.,Delayed,7
2011,4,2011-04,MQ,American Eagle Airlines Inc.,On Time,286
2011,4,2011-04,MQ,American Eagle Airlines Inc.,Delayed,41
2011,4,2011-04,OO,SkyWest Airlines Inc.,On Time,531
2011,4,2011-04,OO,SkyWest Airlines Inc.,Delayed,84
2011,4,2011-04,UA,United Air Lines Inc.,On Time,375
2011,4,2011-04,UA,United Air Lines Inc.,Delayed,104
2011,4,2011-04,US,US Airways Inc.,On Time,220
2011,4,2011-04,US,US Airways Inc.,Delayed,64
2011,4,2011-04,WN,Southwest Airlines Co.,On Time,2040
2011,4,2011-04,WN,Southwest Airlines Co.,Delayed,665
2011,4,2011-04,YV,Mesa Airlines Inc.,On Time,25
2011,4,2011-04,YV,Mesa Airlines Inc.,Delayed,1
2011,5,2011-05,AA,American Airlines Inc.,On Time,280
2011,5,2011-05,AA,American Airlines Inc.,Delayed,137
2011,5,2011-05,AS,Alaska Airlines Inc.,On Time,334
2011,5,2011-05,AS,Alaska Airlines Inc.,Delayed,25
2011,5,2011-05,B6,JetBlue Airways,On Time,77
2011,5,2011-05,B6,JetBlue Airways,Delayed,12
2011,5,2011-05,CO,Continental Air Lines Inc.,On Time,207
2011,5,2011-05,CO,Continental Air Lines Inc.,Delayed,67
2011,5,2011-05,DL,Delta Air Lines Inc.,On Time,463
2011,5,2011-05,DL,Delta Air Lines Inc.,Delayed,94
2011,5,2011-05,F9,Frontier Airlines Inc.,On Time,95
2011,5,2011-05,F9,Frontier Airlines Inc.,Delayed,43
2011,5,2011-05,HA,Hawaiian Airlines Inc.,On Time,17
2011,5,2011-05,HA,Hawaiian Airlines Inc.,Delayed,14
2011,5,2011-05,MQ,American Eagle Airlines Inc.,On Time,301
2011,5,2011-05,MQ,American Eagle Airlines Inc.,Delayed,36
2011,5,2011-05,OO,SkyWest Airlines Inc.,On Time,530
2011,5,2011-05,OO,SkyWest Airlines Inc.,Delayed,87
2011,5,2011-05,UA,United Air Lines Inc.,On Time,392
2011,5,2011-05,UA,United Air Lines Inc.,Delayed,93
2011,5,2011-05,US,US Airways Inc.,On Time,278
2011,5,2011-05,US,US Airways Inc.,Delayed,70
2011,5,2011-05,WN,Southwest Airlines Co.,On Time,2248
2011,5,2011-05,WN,Southwest Airlines Co.,Delayed,587
2011,5,2011-05,YV,Mesa Airlines Inc.,On Time,31
2011,5,2011-05,YV,Mesa Airlines Inc.,Delayed,0
2011,6,2011-06,AA,American Airlines Inc.,On Time,309
2011,6,2011-06,AA,American Airlines Inc.,Delayed,129
2011,6,2011-06,AS,Alaska Airlines Inc.,On Time,318
2011,6,2011-06,AS,Alaska Airlines Inc.,Delayed,30
2011,6,2011-06,B6,JetBlue Airways,On Time,74
2011,6,2011-06,B6,JetBlue Airways,Delayed,29
2011,6,2011-06,CO,Continental Air Lines Inc.,On Time,233
2011,6,2011-06,CO,Continental Air Lines Inc.,Delayed,89
2011,6,2011-06,DL,Delta Air Lines Inc.,On Time,477
2011,6,2011-06,DL,Delta Air Lines Inc.,Delayed,125
2011,6,2011-06,F9,Frontier Airlines Inc.,On Time,113
2011,6,2011-06,F9,Frontier Airlines Inc.,Delayed,29
2011,6,2011-06,HA,Hawaiian Airlines Inc.,On Time,25
2011,6,2011-06,HA,Hawaiian Airlines Inc.,Delayed,5
2011,6,2011-06,MQ,American Eagle Airlines Inc.,On Time,284
2011,6,2011-06,MQ,American Eagle Airlines Inc.,Delayed,42
2011,6,2011-06,OO,SkyWest Airlines Inc.,On Time,510
2011,6,2011-06,OO,SkyWest Airlines Inc.,Delayed,124
2011,6,2011-06,UA,United Air Lines Inc.,On Time,358
2011,6,2011-06,UA,United Air Lines Inc.,Delayed,139
2011,6,2011-06,US,US Airways Inc.,On Time,271
2011,6,2011-06,US,US Airways Inc.,Delayed,73
2011,6,2011-06,WN,Southwest Airlines Co.,On Time,2233
2011,6,2011-06,WN,Southwest Airlines Co.,Delayed,578
2011,6,2011-06,YV,Mesa Airlines Inc.,On Time,20
2011,6,2011-06,YV,Mesa Airlines Inc.,Delayed,6
2011,7,2011-07,AA,American Airlines Inc.,On Time,367
2011,7,2011-07,AA,American Airlines Inc.,Delayed,95
2011,7,2011-07,AS,Alaska Airlines Inc.,On Time,312
2011,7,2011-07,AS,Alaska Airlines Inc.,Delayed,43
2011,7,2011-07,B6,JetBlue Airways,On Time,104
2011,7,2011-07,B6,JetBlue Airways,Delayed,18
2011,7,2011-07,CO,Continental Air Lines Inc.,On Time,296
2011,7,2011-07,CO,Continental Air Lines Inc.,Delayed,53
2011,7,2011-07,DL,Delta Air Lines Inc.,On Time,553
2011,7,2011-07,DL,Delta Air Lines Inc.,Delayed,79
2011,7,2011-07,F9,Frontier Airlines Inc.,On Time,134
2011,7,2011-07,F9,Frontier Airlines Inc.,Delayed,35
2011,7,2011-07,HA,Hawaiian Airlines Inc.,On Time,24
2011,7,2011-07,HA,Hawaiian Airlines Inc.,Delayed,7
2011,7,2011-07,MQ,American Eagle Airlines Inc.,On Time,315
2011,7,2011-07,MQ,American Eagle Airlines Inc.,Delayed,21
2011,7,2011-07,OO,SkyWest Airlines Inc.,On Time,532
2011,7,2011-07,OO,SkyWest Airlines Inc.,Delayed,127
2011,7,2011-07,UA,United Air Lines Inc.,On Time,381
2011,7,2011-07,UA,United Air Lines Inc.,Delayed,132
2011,7,2011-07,US,US Airways Inc.,On Time,305
2011,7,2011-07,US,US Airways Inc.,Delayed,51
2011,7,2011-07,WN,Southwest Airlines Co.,On Time,2432
2011,7,2011-07,WN,Southwest Airlines Co.,Delayed,423
2011,7,2011-07,YV,Mesa Airlines Inc.,On Time,22
2011,7,2011-07,YV,Mesa Airlines Inc.,Delayed,4
2011,8,2011-08,AA,American Airlines Inc.,On Time,367
2011,8,2011-08,AA,American Airlines Inc.,Delayed,95
2011,8,2011-08,AS,Alaska Airlines Inc.,On Time,333
2011,8,2011-08,AS,Alaska Airlines Inc.,Delayed,24
2011,8,2011-08,B6,JetBlue Airways,On Time,95
2011,8,2011-08,B6,JetBlue Airways,Delayed,29
2011,8,2011-08,CO,Continental Air Lines Inc.,On Time,255
2011,8,2011-08,CO,Continental Air Lines Inc.,Delayed,68
2011,8,2011-08,DL,Delta Air Lines Inc.,On Time,514
2011,8,2011-08,DL,Delta Air Lines Inc.,Delayed,82
2011,8,2011-08,F9,Frontier Airlines Inc.,On Time,143
2011,8,2011-08,F9,Frontier Airlines Inc.,Delayed,24
2011,8,2011-08,HA,Hawaiian Airlines Inc.,On Time,27
2011,8,2011-08,HA,Hawaiian Airlines Inc.,Delayed,4
2011,8,2011-08,MQ,American Eagle Airlines Inc.,On Time,292
2011,8,2011-08,MQ,American Eagle Airlines Inc.,Delayed,27
2011,8,2011-08,OO,SkyWest Airlines Inc.,On Time,538
2011,8,2011-08,OO,SkyWest Airlines Inc.,Delayed,117
2011,8,2011-08,UA,United Air Lines Inc.,On Time,410
2011,8,2011-08,UA,United Air Lines Inc.,Delayed,113
2011,8,2011-08,US,US Airways Inc.,On Time,288
2011,8,2011-08,US,US Airways Inc.,Delayed,56
2011,8,2011-08,WN,Southwest Airlines Co.,On Time,2452
2011,8,2011-08,WN,Southwest Airlines Co.,Delayed,399
2011,8,2011-08,YV,Mesa Airlines Inc.,On Time,27
2011,8,2011-08,YV,Mesa Airlines Inc.,Delayed,0
2011,9,2011-09,AA,American Airlines Inc.,On Time,367
2011,9,2011-09,AA,American Airlines Inc.,Delayed,72
2011,9,2011-09,AS,Alaska Airlines Inc.,On Time,302
2011,9,2011-09,AS,Alaska Airlines Inc.,Delayed,24
2011,9,2011-09,B6,JetBlue Airways,On Time,100
2011,9,2011-09,B6,JetBlue Airways,Delayed,13
2011,9,2011-09,CO,Continental Air Lines Inc.,On Time,221
2011,9,2011-09,CO,Continental Air Lines Inc.,Delayed,22
2011,9,2011-09,DL,Delta Air Lines Inc.,On Time,489
2011,9,2011-09,DL,Delta Air Lines Inc.,Delayed,40
2011,9,2011-09,F9,Frontier Airlines Inc.,On Time,120
2011,9,2011-09,F9,Frontier Airlines Inc.,Delayed,12
2011,9,2011-09,HA,Hawaiian Airlines Inc.,On Time,27
2011,9,2011-09,HA,Hawaiian Airlines Inc.,Delayed,3
2011,9,2011-09,MQ,American Eagle Airlines Inc.,On Time,254
2011,9,2011-09,MQ,American Eagle Airlines Inc.,Delayed,12
2011,9,2011-09,OO,SkyWest Airlines Inc.,On Time,447
2011,9,2011-09,OO,SkyWest Airlines Inc.,Delayed,114
2011,9,2011-09,UA,United Air Lines Inc.,On Time,465
2011,9,2011-09,UA,United Air Lines Inc.,Delayed,65
2011,9,2011-09,US,US Airways Inc.,On Time,250
2011,9,2011-09,US,US Airways Inc.,Delayed,41
2011,9,2011-09,WN,Southwest Airlines Co.,On Time,2329
2011,9,2011-09,WN,Southwest Airlines Co.,Delayed,350
2011,9,2011-09,YV,Mesa Airlines Inc.,On Time,26
2011,9,2011-09,YV,Mesa Airlines Inc.,Delayed,2
2011,10,2011-10,AA,American Airlines Inc.,On Time,311
2011,10,2011-10,AA,American Airlines Inc.,Delayed,120
2011,10,2011-10,AS,Alaska Airlines Inc.,On Time,305
2011,10,2011-10,AS,Alaska Airlines Inc.,Delayed,31
2011,10,2011-10,B6,JetBlue Airways,On Time,89
2011,10,2011-10,B6,JetBlue Airways,Delayed,24
2011,10,2011-10,CO,Continental Air Lines Inc.,On Time,201
2011,10,2011-10,CO,Continental Air Lines Inc.,Delayed,50
2011,10,2011-10,DL,Delta Air Lines Inc.,On Time,511
2011,10,2011-10,DL,Delta Air Lines Inc.,Delayed,37
2011,10,2011-10,F9,Frontier Airlines Inc.,On Time,123
2011,10,2011-10,F9,Frontier Airlines Inc.,Delayed,19
2011,10,2011-10,HA,Hawaiian Airlines Inc.,On Time,22
2011,10,2011-10,HA,Hawaiian Airlines Inc.,Delayed,9
2011,10,2011-10,MQ,American Eagle Airlines Inc.,On Time,255
2011,10,2011-10,MQ,American Eagle Airlines Inc.,Delayed,19
2011,10,2011-10,OO,SkyWest Airlines Inc.,On Time,465
2011,10,2011-10,OO,SkyWest Airlines Inc.,Delayed,122
2011,10,2011-10,UA,United Air Lines Inc.,On Time,448
2011,10,2011-10,UA,United Air Lines Inc.,Delayed,86
2011,10,2011-10,US,US Airways Inc.,On Time,266
2011,10,2011-10,US,US Airways Inc.,Delayed,40
2011,10,2011-10,WN,Southwest Airlines Co.,On Time,2389
2011,10,2011-10,WN,Southwest Airlines Co.,Delayed,351
2011,10,2011-10,YV,Mesa Airlines Inc.,On Time,28
2011,10,2011-10,YV,Mesa Airlines Inc.,Delayed,3
2011,11,2011-11,AA,American Airlines Inc.,On Time,292
2011,11,2011-11,AA,American Airlines Inc.,Delayed,110
2011,11,2011-11,AS,Alaska Airlines Inc.,On Time,296
2011,11,2011-11,AS,Alaska Airlines Inc.,Delayed,35
2011,11,2011-11,B6,JetBlue Airways,On Time,79
2011,11,2011-11,B6,JetBlue Airways,Delayed,19
2011,11,2011-11,CO,Continental Air Lines Inc.,On Time,190
2011,11,2011-11,CO,Continental Air Lines Inc.,Delayed,53
2011,11,2011-11,DL,Delta Air Lines Inc.,On Time,420
2011,11,2011-11,DL,Delta Air Lines Inc.,Delayed,76
2011,11,2011-11,F9,Frontier Airlines Inc.,On Time,96
2011,11,2011-11,F9,Frontier Airlines Inc.,Delayed,18
2011,11,2011-11,HA,Hawaiian Airlines Inc.,On Time,26
2011,11,2011-11,HA,Hawaiian Airlines Inc.,Delayed,4
2011,11,2011-11,MQ,American Eagle Airlines Inc.,On Time,254
2011,11,2011-11,MQ,American Eagle Airlines Inc.,Delayed,30
2011,11,2011-11,OO,SkyWest Airlines Inc.,On Time,438
2011,11,2011-11,OO,SkyWest Airlines Inc.,Delayed,124
2011,11,2011-11,UA,United Air Lines Inc.,On Time,409
2011,11,2011-11,UA,United Air Lines Inc.,Delayed,96
2011,11,2011-11,US,US Airways Inc.,On Time,255
2011,11,2011-11,US,US Airways Inc.,Delayed,42
2011,11,2011-11,WN,Southwest Airlines Co.,On Time,2282
2011,11,2011-11,WN,Southwest Airlines Co.,Delayed,306
2011,11,2011-11,YV,Mesa Airlines Inc.,On Time,24
2011,11,2011-11,YV,Mesa Airlines Inc.,Delayed,6
2011,12,2011-12,AA,American Airlines Inc.,On Time,316
2011,12,2011-12,AA,American Airlines Inc.,Delayed,75
2011,12,2011-12,AS,Alaska Airlines Inc.,On Time,323
2011,12,2011-12,AS,Alaska Airlines Inc.,Delayed,34
2011,12,2011-12,B6,JetBlue Airways,On Time,92
2011,12,2011-12,B6,JetBlue Airways,Delayed,6
2011,12,2011-12,CO,Continental Air Lines Inc.,On Time,256
2011,12,2011-12,CO,Continental Air Lines Inc.,Delayed,68
2011,12,2011-12,DL,Delta Air Lines Inc.,On Time,445
2011,12,2011-12,DL,Delta Air Lines Inc.,Delayed,48
2011,12,2011-12,F9,Frontier Airlines Inc.,On Time,83
2011,12,2011-12,F9,Frontier Airlines Inc.,Delayed,25
2011,12,2011-12,HA,Hawaiian Airlines Inc.,On Time,25
2011,12,2011-12,HA,Hawaiian Airlines Inc.,Delayed,6
2011,12,2011-12,MQ,American Eagle Airlines Inc.,On Time,299
2011,12,2011-12,MQ,American Eagle Airlines Inc.,Delayed,20
2011,12,2011-12,OO,SkyWest Airlines Inc.,On Time,537
2011,12,2011-12,OO,SkyWest Airlines Inc.,Delayed,119
2011,12,2011-12,UA,United Air Lines Inc.,On Time,449
2011,12,2011-12,UA,United Air Lines Inc.,Delayed,62
2011,12,2011-12,US,US Airways Inc.,On Time,310
2011,12,2011-12,US,US Airways Inc.,Delayed,31
2011,12,2011-12,WN,Southwest Airlines Co.,On Time,2339
2011,12,2011-12,WN,Southwest Airlines Co.,Delayed,319
2011,12,2011-12,YV,Mesa Airlines Inc.,On Time,23
2011,12,2011-12,YV,Mesa Airlines Inc.,Delayed,6
2012,1,2012-01,AA,American Airlines Inc.,On Time,316
2012,1,2012-01,AA,American Airlines Inc.,Delayed,58
2012,1,2012-01,AS,Alaska Airlines Inc.,On Time,296
2012,1,2012-01,AS,Alaska Airlines Inc.,Delayed,62
2012,1,2012-01,B6,JetBlue Airways,On Time,75
2012,1,2012-01,B6,JetBlue Airways,Delayed,7
2012,1,2012-01,DL,Delta Air Lines Inc.,On Time,411
2012,1,2012-01,DL,Delta Air Lines Inc.,Delayed,51
2012,1,2012-01,F9,Frontier Airlines Inc.,On Time,86
2012,1,2012-01,F9,Frontier Airlines Inc.,Delayed,23
2012,1,2012-01,HA,Hawaiian Airlines Inc.,On Time,24
2012,1,2012-01,HA,Hawaiian Airlines Inc.,Delayed,7
2012,1,2012-01,MQ,American Eagle Airlines Inc.,On Time,295
2012,1,2012-01,MQ,American Eagle Airlines Inc.,Delayed,18
2012,1,2012-01,OO,SkyWest Airlines Inc.,On Time,505
2012,1,2012-01,OO,SkyWest Airlines Inc.,Delayed,109
2012,1,2012-01,UA,United Air Lines Inc.,On Time,655
2012,1,2012-01,UA,United Air Lines Inc.,Delayed,112
2012,1,2012-01,US,US Airways Inc.,On Time,260
2012,1,2012-01,US,US Airways Inc.,Delayed,30
2012,1,2012-01,VX,Virgin America,On Time,98
2012,1,2012-01,VX,Virgin America,Delayed,13
2012,1,2012-01,WN,Southwest Airlines Co.,On Time,2264
2012,1,2012-01,WN,Southwest Airlines Co.,Delayed,313
2012,1,2012-01,YV,Mesa Airlines Inc.,On Time,30
2012,1,2012-01,YV,Mesa Airlines Inc.,Delayed,1
2012,2,2012-02,AA,American Airlines Inc.,On Time,310
2012,2,2012-02,AA,American Airlines Inc.,Delayed,74
2012,2,2012-02,AS,Alaska Airlines Inc.,On Time,305
2012,2,2012-02,AS,Alaska Airlines Inc.,Delayed,31
2012,2,2012-02,B6,JetBlue Airways,On Time,65
2012,2,2012-02,B6,JetBlue Airways,Delayed,13
2012,2,2012-02,DL,Delta Air Lines Inc.,On Time,380
2012,2,2012-02,DL,Delta Air Lines Inc.,Delayed,51
2012,2,2012-02,F9,Frontier Airlines Inc.,On Time,62
2012,2,2012-02,F9,Frontier Airlines Inc.,Delayed,42
2012,2,2012-02,HA,Hawaiian Airlines Inc.,On Time,20
2012,2,2012-02,HA,Hawaiian Airlines Inc.,Delayed,9
2012,2,2012-02,MQ,American Eagle Airlines Inc.,On Time,268
2012,2,2012-02,MQ,American Eagle Airlines Inc.,Delayed,25
2012,2,2012-02,OO,SkyWest Airlines Inc.,On Time,502
2012,2,2012-02,OO,SkyWest Airlines Inc.,Delayed,71
2012,2,2012-02,UA,United Air Lines Inc.,On Time,606
2012,2,2012-02,UA,United Air Lines Inc.,Delayed,124
2012,2,2012-02,US,US Airways Inc.,On Time,248
2012,2,2012-02,US,US Airways Inc.,Delayed,28
2012,2,2012-02,VX,Virgin America,On Time,101
2012,2,2012-02,VX,Virgin America,Delayed,6
2012,2,2012-02,WN,Southwest Airlines Co.,On Time,2274
2012,2,2012-02,WN,Southwest Airlines Co.,Delayed,234
2012,2,2012-02,YV,Mesa Airlines Inc.,On Time,28
2012,2,2012-02,YV,Mesa Airlines Inc.,Delayed,1
2012,3,2012-03,AA,American Airlines Inc.,On Time,345
2012,3,2012-03,AA,American Airlines Inc.,Delayed,84
2012,3,2012-03,AS,Alaska Airlines Inc.,On Time,314
2012,3,2012-03,AS,Alaska Airlines Inc.,Delayed,59
2012,3,2012-03,B6,JetBlue Airways,On Time,79
2012,3,2012-03,B6,JetBlue Airways,Delayed,9
2012,3,2012-03,DL,Delta Air Lines Inc.,On Time,432
2012,3,2012-03,DL,Delta Air Lines Inc.,Delayed,66
2012,3,2012-03,F9,Frontier Airlines Inc.,On Time,102
2012,3,2012-03,F9,Frontier Airlines Inc.,Delayed,18
2012,3,2012-03,HA,Hawaiian Airlines Inc.,On Time,20
2012,3,2012-03,HA,Hawaiian Airlines Inc.,Delayed,11
2012,3,2012-03,MQ,American Eagle Airlines Inc.,On Time,286
2012,3,2012-03,MQ,American Eagle Airlines Inc.,Delayed,29
2012,3,2012-03,OO,SkyWest Airlines Inc.,On Time,502
2012,3,2012-03,OO,SkyWest Airlines Inc.,Delayed,150
2012,3,2012-03,UA,United Air Lines Inc.,On Time,676
2012,3,2012-03,UA,United Air Lines Inc.,Delayed,130
2012,3,2012-03,US,US Airways Inc.,On Time,279
2012,3,2012-03,US,US Airways Inc.,Delayed,46
2012,3,2012-03,VX,Virgin America,On Time,95
2012,3,2012-03,VX,Virgin America,Delayed,24
2012,3,2012-03,WN,Southwest Airlines Co.,On Time,2413
2012,3,2012-03,WN,Southwest Airlines Co.,Delayed,355
2012,3,2012-03,YV,Mesa Airlines Inc.,On Time,3
2012,3,2012-03,YV,Mesa Airlines Inc.,Delayed,0
2012,4,2012-04,AA,American Airlines Inc.,On Time,339
2012,4,2012-04,AA,American Airlines Inc.,Delayed,77
2012,4,2012-04,AS,Alaska Airlines Inc.,On Time,329
2012,4,2012-04,AS,Alaska Airlines Inc.,Delayed,39
2012,4,2012-04,B6,JetBlue Airways,On Time,78
2012,4,2012-04,B6,JetBlue Airways,Delayed,8
2012,4,2012-04,DL,Delta Air Lines Inc.,On Time,449
2012,4,2012-04,DL,Delta Air Lines Inc.,Delayed,32
2012,4,2012-04,F9,Frontier Airlines Inc.,On Time,90
2012,4,2012-04,F9,Frontier Airlines Inc.,Delayed,8
2012,4,2012-04,HA,Hawaiian Airlines Inc.,On Time,19
2012,4,2012-04,HA,Hawaiian Airlines Inc.,Delayed,11
2012,4,2012-04,MQ,American Eagle Airlines Inc.,On Time,264
2012,4,2012-04,MQ,American Eagle Airlines Inc.,Delayed,34
2012,4,2012-04,OO,SkyWest Airlines Inc.,On Time,536
2012,4,2012-04,OO,SkyWest Airlines Inc.,Delayed,119
2012,4,2012-04,UA,United Air Lines Inc.,On Time,613
2012,4,2012-04,UA,United Air Lines Inc.,Delayed,147
2012,4,2012-04,US,US Airways Inc.,On Time,279
2012,4,2012-04,US,US Airways Inc.,Delayed,26
2012,4,2012-04,VX,Virgin America,On Time,102
2012,4,2012-04,VX,Virgin America,Delayed,14
2012,4,2012-04,WN,Southwest Airlines Co.,On Time,2368
2012,4,2012-04,WN,Southwest Airlines Co.,Delayed,348
2012,5,2012-05,AA,American Airlines Inc.,On Time,339
2012,5,2012-05,AA,American Airlines Inc.,Delayed,89
2012,5,2012-05,AS,Alaska Airlines Inc.,On Time,358
2012,5,2012-05,AS,Alaska Airlines Inc.,Delayed,21
2012,5,2012-05,B6,JetBlue Airways,On Time,81
2012,5,2012-05,B6,JetBlue Airways,Delayed,7
2012,5,2012-05,DL,Delta Air Lines Inc.,On Time,474
2012,5,2012-05,DL,Delta Air Lines Inc.,Delayed,39
2012,5,2012-05,F9,Frontier Airlines Inc.,On Time,92
2012,5,2012-05,F9,Frontier Airlines Inc.,Delayed,19
2012,5,2012-05,HA,Hawaiian Airlines Inc.,On Time,19
2012,5,2012-05,HA,Hawaiian Airlines Inc.,Delayed,12
2012,5,2012-05,MQ,American Eagle Airlines Inc.,On Time,274
2012,5,2012-05,MQ,American Eagle Airlines Inc.,Delayed,30
2012,5,2012-05,OO,SkyWest Airlines Inc.,On Time,565
2012,5,2012-05,OO,SkyWest Airlines Inc.,Delayed,104
2012,5,2012-05,UA,United Air Lines Inc.,On Time,653
2012,5,2012-05,UA,United Air Lines Inc.,Delayed,133
2012,5,2012-05,US,US Airways Inc.,On Time,299
2012,5,2012-05,US,US Airways Inc.,Delayed,39
2012,5,2012-05,VX,Virgin America,On Time,133
2012,5,2012-05,VX,Virgin America,Delayed,14
2012,5,2012-05,WN,Southwest Airlines Co.,On Time,2456
2012,5,2012-05,WN,Southwest Airlines Co.,Delayed,325
2012,6,2012-06,AA,American Airlines Inc.,On Time,325
2012,6,2012-06,AA,American Airlines Inc.,Delayed,76
2012,6,2012-06,AS,Alaska Airlines Inc.,On Time,378
2012,6,2012-06,AS,Alaska Airlines Inc.,Delayed,38
2012,6,2012-06,B6,JetBlue Airways,On Time,72
2012,6,2012-06,B6,JetBlue Airways,Delayed,15
2012,6,2012-06,DL,Delta Air Lines Inc.,On Time,527
2012,6,2012-06,DL,Delta Air Lines Inc.,Delayed,63
2012,6,2012-06,F9,Frontier Airlines Inc.,On Time,92
2012,6,2012-06,F9,Frontier Airlines Inc.,Delayed,27
2012,6,2012-06,HA,Hawaiian Airlines Inc.,On Time,16
2012,6,2012-06,HA,Hawaiian Airlines Inc.,Delayed,14
2012,6,2012-06,MQ,American Eagle Airlines Inc.,On Time,270
2012,6,2012-06,MQ,American Eagle Airlines Inc.,Delayed,25
2012,6,2012-06,OO,SkyWest Airlines Inc.,On Time,567
2012,6,2012-06,OO,SkyWest Airlines Inc.,Delayed,121
2012,6,2012-06,UA,United Air Lines Inc.,On Time,630
2012,6,2012-06,UA,United Air Lines Inc.,Delayed,214
2012,6,2012-06,US,US Airways Inc.,On Time,320
2012,6,2012-06,US,US Airways Inc.,Delayed,51
2012,6,2012-06,VX,Virgin America,On Time,117
2012,6,2012-06,VX,Virgin America,Delayed,28
2012,6,2012-06,WN,Southwest Airlines Co.,On Time,2261
2012,6,2012-06,WN,Southwest Airlines Co.,Delayed,525
2012,7,2012-07,AA,American Airlines Inc.,On Time,323
2012,7,2012-07,AA,American Airlines Inc.,Delayed,98
2012,7,2012-07,AS,Alaska Airlines Inc.,On Time,389
2012,7,2012-07,AS,Alaska Airlines Inc.,Delayed,44
2012,7,2012-07,B6,JetBlue Airways,On Time,92
2012,7,2012-07,B6,JetBlue Airways,Delayed,17
2012,7,2012-07,DL,Delta Air Lines Inc.,On Time,533
2012,7,2012-07,DL,Delta Air Lines Inc.,Delayed,83
2012,7,2012-07,F9,Frontier Airlines Inc.,On Time,101
2012,7,2012-07,F9,Frontier Airlines Inc.,Delayed,23
2012,7,2012-07,HA,Hawaiian Airlines Inc.,On Time,24
2012,7,2012-07,HA,Hawaiian Airlines Inc.,Delayed,7
2012,7,2012-07,MQ,American Eagle Airlines Inc.,On Time,272
2012,7,2012-07,MQ,American Eagle Airlines Inc.,Delayed,27
2012,7,2012-07,OO,SkyWest Airlines Inc.,On Time,600
2012,7,2012-07,OO,SkyWest Airlines Inc.,Delayed,119
2012,7,2012-07,UA,United Air Lines Inc.,On Time,573
2012,7,2012-07,UA,United Air Lines Inc.,Delayed,314
2012,7,2012-07,US,US Airways Inc.,On Time,326
2012,7,2012-07,US,US Airways Inc.,Delayed,66
2012,7,2012-07,VX,Virgin America,On Time,124
2012,7,2012-07,VX,Virgin America,Delayed,27
2012,7,2012-07,WN,Southwest Airlines Co.,On Time,2321
2012,7,2012-07,WN,Southwest Airlines Co.,Delayed,532
2012,8,2012-08,AA,American Airlines Inc.,On Time,323
2012,8,2012-08,AA,American Airlines Inc.,Delayed,107
2012,8,2012-08,AS,Alaska Airlines Inc.,On Time,397
2012,8,2012-08,AS,Alaska Airlines Inc.,Delayed,30
2012,8,2012-08,B6,JetBlue Airways,On Time,103
2012,8,2012-08,B6,JetBlue Airways,Delayed,21
2012,8,2012-08,DL,Delta Air Lines Inc.,On Time,514
2012,8,2012-08,DL,Delta Air Lines Inc.,Delayed,58
2012,8,2012-08,F9,Frontier Airlines Inc.,On Time,93
2012,8,2012-08,F9,Frontier Airlines Inc.,Delayed,24
