Year,Month,Carrier,Carrier Name,Type,Number of Flights
2006,12,YV,Mesa Airlines Inc.,Carrier Delay,9
2006,12,YV,Mesa Airlines Inc.,Other Delay,4
2006,12,YV,Mesa Airlines Inc.,On Time,49
2007,1,AA,American Airlines Inc.,Carrier Delay,63.61
2007,1,AA,American Airlines Inc.,Other Delay,146.39
2007,1,AA,American Airlines Inc.,On Time,374
2007,1,AQ,Aloha Airlines Inc.,Carrier Delay,4
2007,1,AQ,Aloha Airlines Inc.,Other Delay,1
2007,1,AQ,Aloha Airlines Inc.,On Time,26
2007,1,AS,Alaska Airlines Inc.,Carrier Delay,33
2007,1,AS,Alaska Airlines Inc.,Other Delay,58
2007,1,AS,Alaska Airlines Inc.,On Time,331
2007,1,B6,JetBlue Airways,Carrier Delay,7.59
2007,1,B6,JetBlue Airways,Other Delay,23.41
2007,1,B6,JetBlue Airways,On Time,62
2007,1,CO,Continental Air Lines Inc.,Carrier Delay,20.18
2007,1,CO,Continental Air Lines Inc.,Other Delay,53.82
2007,1,CO,Continental Air Lines Inc.,On Time,211
2007,1,DL,Delta Air Lines Inc.,Carrier Delay,11.44
2007,1,DL,Delta Air Lines Inc.,Other Delay,55.56
2007,1,DL,Delta Air Lines Inc.,On Time,227
2007,1,EV,Atlantic Southeast Airlines,Carrier Delay,0.76
2007,1,EV,Atlantic Southeast Airlines,Other Delay,1.24
2007,1,EV,Atlantic Southeast Airlines,On Time,3
2007,1,F9,Frontier Airlines Inc.,Carrier Delay,18.67
2007,1,F9,Frontier Airlines Inc.,Other Delay,34.33
2007,1,F9,Frontier Airlines Inc.,On Time,128
2007,1,HA,Hawaiian Airlines Inc.,Carrier Delay,7.87
2007,1,HA,Hawaiian Airlines Inc.,Other Delay,1.13
2007,1,HA,Hawaiian Airlines Inc.,On Time,30
2007,1,MQ,American Eagle Airlines Inc.,Carrier Delay,37.58
2007,1,MQ,American Eagle Airlines Inc.,Other Delay,56.42
2007,1,MQ,American Eagle Airlines Inc.,On Time,754
2007,1,NW,Northwest Airlines Inc.,Carrier Delay,13.35
2007,1,NW,Northwest Airlines Inc.,Other Delay,17.65
2007,1,NW,Northwest Airlines Inc.,On Time,87
2007,1,OO,SkyWest Airlines Inc.,Carrier Delay,110
2007,1,OO,SkyWest Airlines Inc.,Other Delay,47
2007,1,OO,SkyWest Airlines Inc.,On Time,539
2007,1,UA,United Air Lines Inc.,Carrier Delay,44.7
2007,1,UA,United Air Lines Inc.,Other Delay,126.3
2007,1,UA,United Air Lines Inc.,On Time,555
2007,1,US,US Airways Inc.,Carrier Delay,56.8
2007,1,US,US Airways Inc.,Other Delay,112.2
2007,1,US,US Airways Inc.,On Time,363
2007,1,WN,Southwest Airlines Co.,Carrier Delay,116.96
2007,1,WN,Southwest Airlines Co.,Other Delay,289.04
2007,1,WN,Southwest Airlines Co.,On Time,2345
2007,1,YV,Mesa Airlines Inc.,Carrier Delay,7
2007,1,YV,Mesa Airlines Inc.,Other Delay,2
2007,1,YV,Mesa Airlines Inc.,On Time,60
2007,2,AA,American Airlines Inc.,Carrier Delay,57.36
2007,2,AA,American Airlines Inc.,Other Delay,121.64
2007,2,AA,American Airlines Inc.,On Time,348
2007,2,AQ,Aloha Airlines Inc.,Carrier Delay,2.91
2007,2,AQ,Aloha Airlines Inc.,Other Delay,1.09
2007,2,AQ,Aloha Airlines Inc.,On Time,24
2007,2,AS,Alaska Airlines Inc.,Carrier Delay,30.11
2007,2,AS,Alaska Airlines Inc.,Other Delay,63.89
2007,2,AS,Alaska Airlines Inc.,On Time,289
2007,2,B6,JetBlue Airways,Carrier Delay,6.83
2007,2,B6,JetBlue Airways,Other Delay,18.17
2007,2,B6,JetBlue Airways,On Time,58
2007,2,CO,Continental Air Lines Inc.,Carrier Delay,20.45
2007,2,CO,Continental Air Lines Inc.,Other Delay,35.55
2007,2,CO,Continental Air Lines Inc.,On Time,194
2007,2,DL,Delta Air Lines Inc.,Carrier Delay,18.12
2007,2,DL,Delta Air Lines Inc.,Other Delay,44.88
2007,2,DL,Delta Air Lines Inc.,On Time,207
2007,2,F9,Frontier Airlines Inc.,Carrier Delay,13.91
2007,2,F9,Frontier Airlines Inc.,Other Delay,30.09
2007,2,F9,Frontier Airlines Inc.,On Time,120
2007,2,HA,Hawaiian Airlines Inc.,Carrier Delay,8.26
2007,2,HA,Hawaiian Airlines Inc.,Other Delay,1.74
2007,2,HA,Hawaiian Airlines Inc.,On Time,20
2007,2,MQ,American Eagle Airlines Inc.,Carrier Delay,34.72
2007,2,MQ,American Eagle Airlines Inc.,Other Delay,51.28
2007,2,MQ,American Eagle Airlines Inc.,On Time,648
2007,2,NW,Northwest Airlines Inc.,Carrier Delay,25.86
2007,2,NW,Northwest Airlines Inc.,Other Delay,40.14
2007,2,NW,Northwest Airlines Inc.,On Time,66
2007,2,OO,SkyWest Airlines Inc.,Carrier Delay,127
2007,2,OO,SkyWest Airlines Inc.,Other Delay,31
2007,2,OO,SkyWest Airlines Inc.,On Time,470
2007,2,UA,United Air Lines Inc.,Carrier Delay,57.77
2007,2,UA,United Air Lines Inc.,Other Delay,173.23
2007,2,UA,United Air Lines Inc.,On Time,441
2007,2,US,US Airways Inc.,Carrier Delay,80.85
2007,2,US,US Airways Inc.,Other Delay,109.15
2007,2,US,US Airways Inc.,On Time,283
2007,2,WN,Southwest Airlines Co.,Carrier Delay,109.12
2007,2,WN,Southwest Airlines Co.,Other Delay,358.88
2007,2,WN,Southwest Airlines Co.,On Time,2016
2007,2,YV,Mesa Airlines Inc.,Carrier Delay,7
2007,2,YV,Mesa Airlines Inc.,Other Delay,2
2007,2,YV,Mesa Airlines Inc.,On Time,53
2007,3,AA,American Airlines Inc.,Carrier Delay,47.44
2007,3,AA,American Airlines Inc.,Other Delay,99.56
2007,3,AA,American Airlines Inc.,On Time,437
2007,3,AQ,Aloha Airlines Inc.,Carrier Delay,3
2007,3,AQ,Aloha Airlines Inc.,Other Delay,1
2007,3,AQ,Aloha Airlines Inc.,On Time,27
2007,3,AS,Alaska Airlines Inc.,Carrier Delay,34.59
2007,3,AS,Alaska Airlines Inc.,Other Delay,55.41
2007,3,AS,Alaska Airlines Inc.,On Time,331
2007,3,B6,JetBlue Airways,Carrier Delay,4.01
2007,3,B6,JetBlue Airways,Other Delay,11.99
2007,3,B6,JetBlue Airways,On Time,77
2007,3,CO,Continental Air Lines Inc.,Carrier Delay,15.77
2007,3,CO,Continental Air Lines Inc.,Other Delay,41.23
2007,3,CO,Continental Air Lines Inc.,On Time,242
2007,3,DL,Delta Air Lines Inc.,Carrier Delay,13.93
2007,3,DL,Delta Air Lines Inc.,Other Delay,27.07
2007,3,DL,Delta Air Lines Inc.,On Time,260
2007,3,F9,Frontier Airlines Inc.,Carrier Delay,10.56
2007,3,F9,Frontier Airlines Inc.,Other Delay,8.44
2007,3,F9,Frontier Airlines Inc.,On Time,162
2007,3,HA,Hawaiian Airlines Inc.,Carrier Delay,14.32
2007,3,HA,Hawaiian Airlines Inc.,Other Delay,2.68
2007,3,HA,Hawaiian Airlines Inc.,On Time,30
2007,3,MQ,American Eagle Airlines Inc.,Carrier Delay,22.07
2007,3,MQ,American Eagle Airlines Inc.,Other Delay,38.93
2007,3,MQ,American Eagle Airlines Inc.,On Time,750
2007,3,NW,Northwest Airlines Inc.,Carrier Delay,32.68
2007,3,NW,Northwest Airlines Inc.,Other Delay,23.32
2007,3,NW,Northwest Airlines Inc.,On Time,121
2007,3,OO,SkyWest Airlines Inc.,Carrier Delay,117
2007,3,OO,SkyWest Airlines Inc.,Other Delay,33
2007,3,OO,SkyWest Airlines Inc.,On Time,548
2007,3,UA,United Air Lines Inc.,Carrier Delay,45.61
2007,3,UA,United Air Lines Inc.,Other Delay,111.39
2007,3,UA,United Air Lines Inc.,On Time,603
2007,3,US,US Airways Inc.,Carrier Delay,70.96
2007,3,US,US Airways Inc.,Other Delay,117.04
2007,3,US,US Airways Inc.,On Time,333
2007,3,WN,Southwest Airlines Co.,Carrier Delay,92.65
2007,3,WN,Southwest Airlines Co.,Other Delay,257.35
2007,3,WN,Southwest Airlines Co.,On Time,2483
2007,3,YV,Mesa Airlines Inc.,Carrier Delay,11
2007,3,YV,Mesa Airlines Inc.,Other Delay,1
2007,3,YV,Mesa Airlines Inc.,On Time,55
2007,4,AA,American Airlines Inc.,Carrier Delay,51.65
2007,4,AA,American Airlines Inc.,Other Delay,109.35
2007,4,AA,American Airlines Inc.,On Time,408
2007,4,AQ,Aloha Airlines Inc.,Carrier Delay,3
2007,4,AQ,Aloha Airlines Inc.,Other Delay,0
2007,4,AQ,Aloha Airlines Inc.,On Time,27
2007,4,AS,Alaska Airlines Inc.,Carrier Delay,31.79
2007,4,AS,Alaska Airlines Inc.,Other Delay,45.21
2007,4,AS,Alaska Airlines Inc.,On Time,330
2007,4,B6,JetBlue Airways,Carrier Delay,3.64
2007,4,B6,JetBlue Airways,Other Delay,24.36
2007,4,B6,JetBlue Airways,On Time,62
2007,4,CO,Continental Air Lines Inc.,Carrier Delay,22.62
2007,4,CO,Continental Air Lines Inc.,Other Delay,53.38
2007,4,CO,Continental Air Lines Inc.,On Time,211
2007,4,DL,Delta Air Lines Inc.,Carrier Delay,14.1
2007,4,DL,Delta Air Lines Inc.,Other Delay,34.9
2007,4,DL,Delta Air Lines Inc.,On Time,243
2007,4,F9,Frontier Airlines Inc.,Carrier Delay,7.23
2007,4,F9,Frontier Airlines Inc.,Other Delay,15.77
2007,4,F9,Frontier Airlines Inc.,On Time,152
2007,4,HA,Hawaiian Airlines Inc.,Carrier Delay,16.18
2007,4,HA,Hawaiian Airlines Inc.,Other Delay,0.82
2007,4,HA,Hawaiian Airlines Inc.,On Time,43
2007,4,MQ,American Eagle Airlines Inc.,Carrier Delay,13.26
2007,4,MQ,American Eagle Airlines Inc.,Other Delay,38.74
2007,4,MQ,American Eagle Airlines Inc.,On Time,614
2007,4,NW,Northwest Airlines Inc.,Carrier Delay,19.93
2007,4,NW,Northwest Airlines Inc.,Other Delay,24.07
2007,4,NW,Northwest Airlines Inc.,On Time,127
2007,4,OO,SkyWest Airlines Inc.,Carrier Delay,79
2007,4,OO,SkyWest Airlines Inc.,Other Delay,26
2007,4,OO,SkyWest Airlines Inc.,On Time,566
2007,4,UA,United Air Lines Inc.,Carrier Delay,49.25
2007,4,UA,United Air Lines Inc.,Other Delay,141.75
2007,4,UA,United Air Lines Inc.,On Time,543
2007,4,US,US Airways Inc.,Carrier Delay,52.87
2007,4,US,US Airways Inc.,Other Delay,92.13
2007,4,US,US Airways Inc.,On Time,312
2007,4,WN,Southwest Airlines Co.,Carrier Delay,99.97
2007,4,WN,Southwest Airlines Co.,Other Delay,302.03
2007,4,WN,Southwest Airlines Co.,On Time,2388
2007,4,YV,Mesa Airlines Inc.,Carrier Delay,4
2007,4,YV,Mesa Airlines Inc.,Other Delay,2
2007,4,YV,Mesa Airlines Inc.,On Time,35
2007,5,AA,American Airlines Inc.,Carrier Delay,46.38
2007,5,AA,American Airlines Inc.,Other Delay,101.62
2007,5,AA,American Airlines Inc.,On Time,438
2007,5,AQ,Aloha Airlines Inc.,Carrier Delay,2
2007,5,AQ,Aloha Airlines Inc.,Other Delay,2
2007,5,AQ,Aloha Airlines Inc.,On Time,27
2007,5,AS,Alaska Airlines Inc.,Carrier Delay,36.38
2007,5,AS,Alaska Airlines Inc.,Other Delay,53.62
2007,5,AS,Alaska Airlines Inc.,On Time,340
2007,5,B6,JetBlue Airways,Carrier Delay,3.91
2007,5,B6,JetBlue Airways,Other Delay,13.09
2007,5,B6,JetBlue Airways,On Time,95
2007,5,CO,Continental Air Lines Inc.,Carrier Delay,10.98
2007,5,CO,Continental Air Lines Inc.,Other Delay,41.02
2007,5,CO,Continental Air Lines Inc.,On Time,242
2007,5,DL,Delta Air Lines Inc.,Carrier Delay,7.57
2007,5,DL,Delta Air Lines Inc.,Other Delay,25.43
2007,5,DL,Delta Air Lines Inc.,On Time,254
2007,5,F9,Frontier Airlines Inc.,Carrier Delay,11.07
2007,5,F9,Frontier Airlines Inc.,Other Delay,19.93
2007,5,F9,Frontier Airlines Inc.,On Time,151
2007,5,FL,AirTran Airways Corporation,Carrier Delay,1.06
2007,5,FL,AirTran Airways Corporation,Other Delay,3.94
2007,5,FL,AirTran Airways Corporation,On Time,4
2007,5,HA,Hawaiian Airlines Inc.,Carrier Delay,15.32
2007,5,HA,Hawaiian Airlines Inc.,Other Delay,4.68
2007,5,HA,Hawaiian Airlines Inc.,On Time,42
2007,5,MQ,American Eagle Airlines Inc.,Carrier Delay,27.33
2007,5,MQ,American Eagle Airlines Inc.,Other Delay,42.67
2007,5,MQ,American Eagle Airlines Inc.,On Time,619
2007,5,NW,Northwest Airlines Inc.,Carrier Delay,11.6
2007,5,NW,Northwest Airlines Inc.,Other Delay,21.4
2007,5,NW,Northwest Airlines Inc.,On Time,153
2007,5,OO,SkyWest Airlines Inc.,Carrier Delay,51
2007,5,OO,SkyWest Airlines Inc.,Other Delay,13
2007,5,OO,SkyWest Airlines Inc.,On Time,615
2007,5,UA,United Air Lines Inc.,Carrier Delay,40.41
2007,5,UA,United Air Lines Inc.,Other Delay,150.59
2007,5,UA,United Air Lines Inc.,On Time,563
2007,5,US,US Airways Inc.,Carrier Delay,47.23
2007,5,US,US Airways Inc.,Other Delay,57.77
2007,5,US,US Airways Inc.,On Time,360
2007,5,WN,Southwest Airlines Co.,Carrier Delay,99.48
2007,5,WN,Southwest Airlines Co.,Other Delay,275.52
2007,5,WN,Southwest Airlines Co.,On Time,2488
2007,5,XE,ExpressJet Airlines Inc.,Carrier Delay,8.92
2007,5,XE,ExpressJet Airlines Inc.,Other Delay,21.08
2007,5,XE,ExpressJet Airlines Inc.,On Time,233
2007,5,YV,Mesa Airlines Inc.,Carrier Delay,5
2007,5,YV,Mesa Airlines Inc.,Other Delay,0
2007,5,YV,Mesa Airlines Inc.,On Time,28
2007,6,AA,American Airlines Inc.,Carrier Delay,48.75
2007,6,AA,American Airlines Inc.,Other Delay,155.25
2007,6,AA,American Airlines Inc.,On Time,366
2007,6,AQ,Aloha Airlines Inc.,Carrier Delay,0.15
2007,6,AQ,Aloha Airlines Inc.,Other Delay,1.85
2007,6,AQ,Aloha Airlines Inc.,On Time,28
2007,6,AS,Alaska Airlines Inc.,Carrier Delay,43.9
2007,6,AS,Alaska Airlines Inc.,Other Delay,66.1
2007,6,AS,Alaska Airlines Inc.,On Time,361
2007,6,B6,JetBlue Airways,Carrier Delay,8.57
2007,6,B6,JetBlue Airways,Other Delay,22.43
2007,6,B6,JetBlue Airways,On Time,82
2007,6,CO,Continental Air Lines Inc.,Carrier Delay,26.13
2007,6,CO,Continental Air Lines Inc.,Other Delay,72.87
2007,6,CO,Continental Air Lines Inc.,On Time,268
2007,6,DL,Delta Air Lines Inc.,Carrier Delay,42
2007,6,DL,Delta Air Lines Inc.,Other Delay,86
2007,6,DL,Delta Air Lines Inc.,On Time,224
2007,6,F9,Frontier Airlines Inc.,Carrier Delay,13.36
2007,6,F9,Frontier Airlines Inc.,Other Delay,28.64
2007,6,F9,Frontier Airlines Inc.,On Time,133
2007,6,FL,AirTran Airways Corporation,Carrier Delay,7.04
2007,6,FL,AirTran Airways Corporation,Other Delay,27.96
2007,6,FL,AirTran Airways Corporation,On Time,26
2007,6,HA,Hawaiian Airlines Inc.,Carrier Delay,9.34
2007,6,HA,Hawaiian Airlines Inc.,Other Delay,1.66
2007,6,HA,Hawaiian Airlines Inc.,On Time,49
2007,6,MQ,American Eagle Airlines Inc.,Carrier Delay,29.41
2007,6,MQ,American Eagle Airlines Inc.,Other Delay,60.59
2007,6,MQ,American Eagle Airlines Inc.,On Time,627
2007,6,NW,Northwest Airlines Inc.,Carrier Delay,27.13
2007,6,NW,Northwest Airlines Inc.,Other Delay,25.87
2007,6,NW,Northwest Airlines Inc.,On Time,127
2007,6,OO,SkyWest Airlines Inc.,Carrier Delay,39
2007,6,OO,SkyWest Airlines Inc.,Other Delay,20
2007,6,OO,SkyWest Airlines Inc.,On Time,575
2007,6,UA,United Air Lines Inc.,Carrier Delay,68.05
2007,6,UA,United Air Lines Inc.,Other Delay,193.95
2007,6,UA,United Air Lines Inc.,On Time,470
2007,6,US,US Airways Inc.,Carrier Delay,69.13
2007,6,US,US Airways Inc.,Other Delay,90.87
2007,6,US,US Airways Inc.,On Time,345
2007,6,WN,Southwest Airlines Co.,Carrier Delay,163.08
2007,6,WN,Southwest Airlines Co.,Other Delay,403.92
2007,6,WN,Southwest Airlines Co.,On Time,2234
2007,6,XE,ExpressJet Airlines Inc.,Carrier Delay,15.26
2007,6,XE,ExpressJet Airlines Inc.,Other Delay,32.74
2007,6,XE,ExpressJet Airlines Inc.,On Time,484
2007,6,YV,Mesa Airlines Inc.,Carrier Delay,3
2007,6,YV,Mesa Airlines Inc.,Other Delay,1
2007,6,YV,Mesa Airlines Inc.,On Time,35
2007,7,AA,American Airlines Inc.,Carrier Delay,56.91
2007,7,AA,American Airlines Inc.,Other Delay,136.09
2007,7,AA,American Airlines Inc.,On Time,395
2007,7,AQ,Aloha Airlines Inc.,Carrier Delay,2
2007,7,AQ,Aloha Airlines Inc.,Other Delay,2
2007,7,AQ,Aloha Airlines Inc.,On Time,27
2007,7,AS,Alaska Airlines Inc.,Carrier Delay,48.61
2007,7,AS,Alaska Airlines Inc.,Other Delay,109.39
2007,7,AS,Alaska Airlines Inc.,On Time,334
2007,7,B6,JetBlue Airways,Carrier Delay,4.34
2007,7,B6,JetBlue Airways,Other Delay,25.66
2007,7,B6,JetBlue Airways,On Time,119
2007,7,CO,Continental Air Lines Inc.,Carrier Delay,23.84
2007,7,CO,Continental Air Lines Inc.,Other Delay,56.16
2007,7,CO,Continental Air Lines Inc.,On Time,312
2007,7,DL,Delta Air Lines Inc.,Carrier Delay,47.14
2007,7,DL,Delta Air Lines Inc.,Other Delay,68.86
2007,7,DL,Delta Air Lines Inc.,On Time,282
2007,7,F9,Frontier Airlines Inc.,Carrier Delay,21.77
2007,7,F9,Frontier Airlines Inc.,Other Delay,29.23
2007,7,F9,Frontier Airlines Inc.,On Time,129
2007,7,FL,AirTran Airways Corporation,Carrier Delay,8.37
2007,7,FL,AirTran Airways Corporation,Other Delay,24.63
2007,7,FL,AirTran Airways Corporation,On Time,62
2007,7,HA,Hawaiian Airlines Inc.,Carrier Delay,8.7
2007,7,HA,Hawaiian Airlines Inc.,Other Delay,1.3
2007,7,HA,Hawaiian Airlines Inc.,On Time,52
2007,7,MQ,American Eagle Airlines Inc.,Carrier Delay,33.21
2007,7,MQ,American Eagle Airlines Inc.,Other Delay,76.79
2007,7,MQ,American Eagle Airlines Inc.,On Time,649
2007,7,NW,Northwest Airlines Inc.,Carrier Delay,16.69
2007,7,NW,Northwest Airlines Inc.,Other Delay,18.31
2007,7,NW,Northwest Airlines Inc.,On Time,149
2007,7,OO,SkyWest Airlines Inc.,Carrier Delay,65
2007,7,OO,SkyWest Airlines Inc.,Other Delay,23
2007,7,OO,SkyWest Airlines Inc.,On Time,541
2007,7,UA,United Air Lines Inc.,Carrier Delay,53.19
2007,7,UA,United Air Lines Inc.,Other Delay,159.81
2007,7,UA,United Air Lines Inc.,On Time,536
2007,7,US,US Airways Inc.,Carrier Delay,55.86
2007,7,US,US Airways Inc.,Other Delay,72.14
2007,7,US,US Airways Inc.,On Time,389
2007,7,WN,Southwest Airlines Co.,Carrier Delay,143.42
2007,7,WN,Southwest Airlines Co.,Other Delay,444.58
2007,7,WN,Southwest Airlines Co.,On Time,2308
2007,7,XE,ExpressJet Airlines Inc.,Carrier Delay,30.27
2007,7,XE,ExpressJet Airlines Inc.,Other Delay,58.73
2007,7,XE,ExpressJet Airlines Inc.,On Time,469
2007,7,YV,Mesa Airlines Inc.,Carrier Delay,1
2007,7,YV,Mesa Airlines Inc.,Other Delay,4
2007,7,YV,Mesa Airlines Inc.,On Time,34
2007,8,AA,American Airlines Inc.,Carrier Delay,59.04
2007,8,AA,American Airlines Inc.,Other Delay,102.96
2007,8,AA,American Airlines Inc.,On Time,426
2007,8,AQ,Aloha Airlines Inc.,Carrier Delay,2
2007,8,AQ,Aloha Airlines Inc.,Other Delay,1
2007,8,AQ,Aloha Airlines Inc.,On Time,28
2007,8,AS,Alaska Airlines Inc.,Carrier Delay,59.43
2007,8,AS,Alaska Airlines Inc.,Other Delay,94.57
2007,8,AS,Alaska Airlines Inc.,On Time,338
2007,8,B6,JetBlue Airways,Carrier Delay,7.15
2007,8,B6,JetBlue Airways,Other Delay,27.85
2007,8,B6,JetBlue Airways,On Time,150
2007,8,CO,Continental Air Lines Inc.,Carrier Delay,22.79
2007,8,CO,Continental Air Lines Inc.,Other Delay,53.21
2007,8,CO,Continental Air Lines Inc.,On Time,323
2007,8,DL,Delta Air Lines Inc.,Carrier Delay,49.57
2007,8,DL,Delta Air Lines Inc.,Other Delay,66.43
2007,8,DL,Delta Air Lines Inc.,On Time,306
2007,8,F9,Frontier Airlines Inc.,Carrier Delay,15.72
2007,8,F9,Frontier Airlines Inc.,Other Delay,29.28
2007,8,F9,Frontier Airlines Inc.,On Time,137
2007,8,FL,AirTran Airways Corporation,Carrier Delay,11.67
2007,8,FL,AirTran Airways Corporation,Other Delay,19.33
2007,8,FL,AirTran Airways Corporation,On Time,71
2007,8,HA,Hawaiian Airlines Inc.,Carrier Delay,4.97
2007,8,HA,Hawaiian Airlines Inc.,Other Delay,2.03
2007,8,HA,Hawaiian Airlines Inc.,On Time,55
2007,8,MQ,American Eagle Airlines Inc.,Carrier Delay,44.58
2007,8,MQ,American Eagle Airlines Inc.,Other Delay,87.42
2007,8,MQ,American Eagle Airlines Inc.,On Time,626
2007,8,NW,Northwest Airlines Inc.,Carrier Delay,24.76
2007,8,NW,Northwest Airlines Inc.,Other Delay,43.24
2007,8,NW,Northwest Airlines Inc.,On Time,105
2007,8,OO,SkyWest Airlines Inc.,Carrier Delay,61
2007,8,OO,SkyWest Airlines Inc.,Other Delay,17
2007,8,OO,SkyWest Airlines Inc.,On Time,535
2007,8,UA,United Air Lines Inc.,Carrier Delay,56.41
2007,8,UA,United Air Lines Inc.,Other Delay,194.59
2007,8,UA,United Air Lines Inc.,On Time,481
2007,8,US,US Airways Inc.,Carrier Delay,55.75
2007,8,US,US Airways Inc.,Other Delay,76.25
2007,8,US,US Airways Inc.,On Time,380
2007,8,WN,Southwest Airlines Co.,Carrier Delay,163.65
2007,8,WN,Southwest Airlines Co.,Other Delay,414.35
2007,8,WN,Southwest Airlines Co.,On Time,2384
2007,8,XE,ExpressJet Airlines Inc.,Carrier Delay,20.55
2007,8,XE,ExpressJet Airlines Inc.,Other Delay,35.45
2007,8,XE,ExpressJet Airlines Inc.,On Time,547
2007,8,YV,Mesa Airlines Inc.,Carrier Delay,4
2007,8,YV,Mesa Airlines Inc.,Other Delay,2
2007,8,YV,Mesa Airlines Inc.,On Time,32
2007,9,AA,American Airlines Inc.,Carrier Delay,42.47
2007,9,AA,American Airlines Inc.,Other Delay,54.53
2007,9,AA,American Airlines Inc.,On Time,440
2007,9,AQ,Aloha Airlines Inc.,Carrier Delay,0
2007,9,AQ,Aloha Airlines Inc.,Other Delay,3
2007,9,AQ,Aloha Airlines Inc.,On Time,27
2007,9,AS,Alaska Airlines Inc.,Carrier Delay,42.56
2007,9,AS,Alaska Airlines Inc.,Other Delay,85.44
2007,9,AS,Alaska Airlines Inc.,On Time,260
2007,9,B6,JetBlue Airways,Carrier Delay,3.38
2007,9,B6,JetBlue Airways,Other Delay,7.62
2007,9,B6,JetBlue Airways,On Time,162
2007,9,CO,Continental Air Lines Inc.,Carrier Delay,8.14
2007,9,CO,Continental Air Lines Inc.,Other Delay,18.86
2007,9,CO,Continental Air Lines Inc.,On Time,275
2007,9,DL,Delta Air Lines Inc.,Carrier Delay,25
2007,9,DL,Delta Air Lines Inc.,Other Delay,81
2007,9,DL,Delta Air Lines Inc.,On Time,289
2007,9,F9,Frontier Airlines Inc.,Carrier Delay,10.28
2007,9,F9,Frontier Airlines Inc.,Other Delay,13.72
2007,9,F9,Frontier Airlines Inc.,On Time,154
2007,9,FL,AirTran Airways Corporation,Carrier Delay,2.57
2007,9,FL,AirTran Airways Corporation,Other Delay,10.43
2007,9,FL,AirTran Airways Corporation,On Time,59
2007,9,HA,Hawaiian Airlines Inc.,Carrier Delay,3.5
2007,9,HA,Hawaiian Airlines Inc.,Other Delay,1.5
2007,9,HA,Hawaiian Airlines Inc.,On Time,55
2007,9,MQ,American Eagle Airlines Inc.,Carrier Delay,28.31
2007,9,MQ,American Eagle Airlines Inc.,Other Delay,68.69
2007,9,MQ,American Eagle Airlines Inc.,On Time,655
2007,9,NW,Northwest Airlines Inc.,Carrier Delay,9.07
2007,9,NW,Northwest Airlines Inc.,Other Delay,41.93
2007,9,NW,Northwest Airlines Inc.,On Time,99
2007,9,OO,SkyWest Airlines Inc.,Carrier Delay,52
2007,9,OO,SkyWest Airlines Inc.,Other Delay,17
2007,9,OO,SkyWest Airlines Inc.,On Time,473
2007,9,UA,United Air Lines Inc.,Carrier Delay,43.07
2007,9,UA,United Air Lines Inc.,Other Delay,113.93
2007,9,UA,United Air Lines Inc.,On Time,547
2007,9,US,US Airways Inc.,Carrier Delay,25.4
2007,9,US,US Airways Inc.,Other Delay,51.6
2007,9,US,US Airways Inc.,On Time,403
2007,9,WN,Southwest Airlines Co.,Carrier Delay,103.19
2007,9,WN,Southwest Airlines Co.,Other Delay,269.81
2007,9,WN,Southwest Airlines Co.,On Time,2648
2007,9,XE,ExpressJet Airlines Inc.,Carrier Delay,12.07
2007,9,XE,ExpressJet Airlines Inc.,Other Delay,43.93
2007,9,XE,ExpressJet Airlines Inc.,On Time,518
2007,9,YV,Mesa Airlines Inc.,Carrier Delay,5
2007,9,YV,Mesa Airlines Inc.,Other Delay,1
2007,9,YV,Mesa Airlines Inc.,On Time,25
2007,10,AA,American Airlines Inc.,Carrier Delay,42.34
2007,10,AA,American Airlines Inc.,Other Delay,81.66
2007,10,AA,American Airlines Inc.,On Time,430
2007,10,AQ,Aloha Airlines Inc.,Carrier Delay,1
2007,10,AQ,Aloha Airlines Inc.,Other Delay,2
2007,10,AQ,Aloha Airlines Inc.,On Time,28
2007,10,AS,Alaska Airlines Inc.,Carrier Delay,37.72
2007,10,AS,Alaska Airlines Inc.,Other Delay,74.28
2007,10,AS,Alaska Airlines Inc.,On Time,252
2007,10,B6,JetBlue Airways,Carrier Delay,3.59
2007,10,B6,JetBlue Airways,Other Delay,24.41
2007,10,B6,JetBlue Airways,On Time,148
2007,10,CO,Continental Air Lines Inc.,Carrier Delay,9.33
2007,10,CO,Continental Air Lines Inc.,Other Delay,23.67
